temp;Cons;Hourinweek;Time
23;12406;85;29.07.2021 12:39
25;12435;86;29.07.2021 13:39
24;12534;87;29.07.2021 14:39
25;12582;88;29.07.2021 15:39
26;12632;89;29.07.2021 16:39
26;12551;90;29.07.2021 17:39
26;12449;91;29.07.2021 18:39
25;12274;92;29.07.2021 19:39
23;12032;93;29.07.2021 20:39
21;12249;94;29.07.2021 21:39
21;11936;95;29.07.2021 22:39
21;10999;96;29.07.2021 23:39
19;10023;97;30.07.2021 0:39
19;9297;98;30.07.2021 1:39
19;8812;99;30.07.2021 2:39
19;8505;100;30.07.2021 3:39
18;8293;101;30.07.2021 4:39
19;8133;102;30.07.2021 5:39
19;8742;103;30.07.2021 6:39
22;9657;104;30.07.2021 7:39
22;10732;105;30.07.2021 8:39
22;11864;106;30.07.2021 9:39
20;12315;107;30.07.2021 10:39
19;12508;108;30.07.2021 11:39
21;12398;109;30.07.2021 12:39
21;12387;110;30.07.2021 13:39
23;12492;111;30.07.2021 14:39
25;12602;112;30.07.2021 15:39
24;12497;113;30.07.2021 16:39
24;12364;114;30.07.2021 17:39
24;12326;115;30.07.2021 18:39
23;12178;116;30.07.2021 19:39
22;11852;117;30.07.2021 20:39
20;12113;118;30.07.2021 21:39
21;11806;119;30.07.2021 22:39
20;10888;120;30.07.2021 23:39
20;10007;121;31.07.2021 0:39
19;9231;122;31.07.2021 1:39
19;8750;123;31.07.2021 2:39
18;8420;124;31.07.2021 3:39
18;8148;125;31.07.2021 4:39
17;7929;126;31.07.2021 5:39
18;8242;127;31.07.2021 6:39
19;8765;128;31.07.2021 7:39
21;9525;129;31.07.2021 8:39
23;10465;130;31.07.2021 9:39
24;11192;131;31.07.2021 10:39
25;11507;132;31.07.2021 11:39
25;11524;133;31.07.2021 12:39
26;11473;134;31.07.2021 13:39
26;11498;135;31.07.2021 14:39
26;11513;136;31.07.2021 15:39
25;11429;137;31.07.2021 16:39
25;11281;138;31.07.2021 17:39
25;11292;139;31.07.2021 18:39
24;11134;140;31.07.2021 19:39
23;11005;141;31.07.2021 20:39
21;11386;142;31.07.2021 21:39
20;11252;143;31.07.2021 22:39
19;10460;144;31.07.2021 23:39
18;9654;145;01.08.2021 0:39
18;9029;146;01.08.2021 1:39
17;8549;147;01.08.2021 2:39
17;8224;148;01.08.2021 3:39
16;7976;149;01.08.2021 4:39
16;7759;150;01.08.2021 5:39
16;8044;151;01.08.2021 6:39
19;8446;152;01.08.2021 7:39
22;9106;153;01.08.2021 8:39
24;10026;154;01.08.2021 9:39
25;10721;155;01.08.2021 10:39
25;11001;156;01.08.2021 11:39
25;11124;157;01.08.2021 12:39
25;11163;158;01.08.2021 13:39
23;11125;159;01.08.2021 14:39
22;11127;160;01.08.2021 15:39
24;11129;161;01.08.2021 16:39
24;11154;162;01.08.2021 17:39
24;11280;163;01.08.2021 18:39
24;11236;164;01.08.2021 19:39
23;11220;165;01.08.2021 20:39
22;11684;166;01.08.2021 21:39
21;11457;167;01.08.2021 22:39
20;10590;168;01.08.2021 23:39
19;9764;1;02.08.2021 0:39
18;9077;2;02.08.2021 1:39
18;8603;3;02.08.2021 2:39
18;8320;4;02.08.2021 3:39
18;8105;5;02.08.2021 4:39
18;8025;6;02.08.2021 5:39
18;8483;7;02.08.2021 6:39
20;9464;8;02.08.2021 7:39
24;10631;9;02.08.2021 8:39
24;11904;10;02.08.2021 9:39
25;12588;11;02.08.2021 10:39
24;12666;12;02.08.2021 11:39
22;12604;13;02.08.2021 12:39
25;12816;14;02.08.2021 13:39
28;12963;15;02.08.2021 14:39
28;13003;16;02.08.2021 15:39
28;13061;17;02.08.2021 16:39
29;12940;18;02.08.2021 17:39
30;12894;19;02.08.2021 18:39
29;12667;20;02.08.2021 19:39
29;12536;21;02.08.2021 20:39
28;12838;22;02.08.2021 21:39
27;12259;23;02.08.2021 22:39
22;11117;24;02.08.2021 23:39
19;10117;25;03.08.2021 0:39
20;9405;26;03.08.2021 1:39
20;8881;27;03.08.2021 2:39
19;8535;28;03.08.2021 3:39
18;8327;29;03.08.2021 4:39
18;8133;30;03.08.2021 5:39
17;8680;31;03.08.2021 6:39
18;9596;32;03.08.2021 7:39
19;10626;33;03.08.2021 8:39
20;11617;34;03.08.2021 9:39
21;12166;35;03.08.2021 10:39
20;12245;36;03.08.2021 11:39
22;12197;37;03.08.2021 12:39
23;12191;38;03.08.2021 13:39
23;12272;39;03.08.2021 14:39
23;12357;40;03.08.2021 15:39
23;12281;41;03.08.2021 16:39
24;12223;42;03.08.2021 17:39
22;12117;43;03.08.2021 18:39
22;11947;44;03.08.2021 19:39
21;11703;45;03.08.2021 20:39
19;12012;46;03.08.2021 21:39
18;11646;47;03.08.2021 22:39
16;10700;48;03.08.2021 23:39
17;9719;49;04.08.2021 0:39
16;9041;50;04.08.2021 1:39
15;8615;51;04.08.2021 2:39
15;8285;52;04.08.2021 3:39
15;8079;53;04.08.2021 4:39
15;7965;54;04.08.2021 5:39
14;8499;55;04.08.2021 6:39
17;9405;56;04.08.2021 7:39
19;10463;57;04.08.2021 8:39
20;11525;58;04.08.2021 9:39
21;12196;59;04.08.2021 10:39
22;12308;60;04.08.2021 11:39
23;12223;61;04.08.2021 12:39
24;12268;62;04.08.2021 13:39
22;12281;63;04.08.2021 14:39
22;12325;64;04.08.2021 15:39
24;12281;65;04.08.2021 16:39
24;12189;66;04.08.2021 17:39
21;12040;67;04.08.2021 18:39
17;11863;68;04.08.2021 19:39
17;11613;69;04.08.2021 20:39
16;12013;70;04.08.2021 21:39
14;11516;71;04.08.2021 22:39
14;10616;72;04.08.2021 23:39
14;9687;73;05.08.2021 0:39
14;8991;74;05.08.2021 1:39
13;8552;75;05.08.2021 2:39
13;8265;76;05.08.2021 3:39
12;8083;77;05.08.2021 4:39
12;7911;78;05.08.2021 5:39
13;8466;79;05.08.2021 6:39
15;9423;80;05.08.2021 7:39
18;10455;81;05.08.2021 8:39
20;11608;82;05.08.2021 9:39
21;12129;83;05.08.2021 10:39
22;12317;84;05.08.2021 11:39
23;12200;85;05.08.2021 12:39
23;12204;86;05.08.2021 13:39
23;12174;87;05.08.2021 14:39
20;12200;88;05.08.2021 15:39
20;12119;89;05.08.2021 16:39
21;12071;90;05.08.2021 17:39
18;12077;91;05.08.2021 18:39
17;11978;92;05.08.2021 19:39
17;11811;93;05.08.2021 20:39
17;12043;94;05.08.2021 21:39
16;11514;95;05.08.2021 22:39
17;10490;96;05.08.2021 23:39
17;9607;97;06.08.2021 0:39
16;9013;98;06.08.2021 1:39
16;8553;99;06.08.2021 2:39
16;8276;100;06.08.2021 3:39
16;8163;101;06.08.2021 4:39
16;7992;102;06.08.2021 5:39
15;8470;103;06.08.2021 6:39
16;9361;104;06.08.2021 7:39
17;10436;105;06.08.2021 8:39
18;11430;106;06.08.2021 9:39
20;12059;107;06.08.2021 10:39
21;12175;108;06.08.2021 11:39
28;12075;109;06.08.2021 12:39
21;12105;110;06.08.2021 13:39
20;12155;111;06.08.2021 14:39
20;12156;112;06.08.2021 15:39
20;12136;113;06.08.2021 16:39
20;12019;114;06.08.2021 17:39
19;12053;115;06.08.2021 18:39
19;12006;116;06.08.2021 19:39
19;12002;117;06.08.2021 20:39
18;12052;118;06.08.2021 21:39
18;11492;119;06.08.2021 22:39
18;10588;120;06.08.2021 23:39
18;9743;121;07.08.2021 0:39
17;9142;122;07.08.2021 1:39
17;8623;123;07.08.2021 2:39
18;8385;124;07.08.2021 3:39
16;8269;125;07.08.2021 4:39
16;8023;126;07.08.2021 5:39
18;8262;127;07.08.2021 6:39
18;8656;128;07.08.2021 7:39
18;9389;129;07.08.2021 8:39
21;10353;130;07.08.2021 9:39
22;10927;131;07.08.2021 10:39
22;11292;132;07.08.2021 11:39
24;11400;133;07.08.2021 12:39
25;11440;134;07.08.2021 13:39
26;11543;135;07.08.2021 14:39
25;11523;136;07.08.2021 15:39
24;11451;137;07.08.2021 16:39
22;11415;138;07.08.2021 17:39
22;11377;139;07.08.2021 18:39
22;11287;140;07.08.2021 19:39
22;11152;141;07.08.2021 20:39
21;11623;142;07.08.2021 21:39
20;11292;143;07.08.2021 22:39
19;10581;144;07.08.2021 23:39
20;9777;145;08.08.2021 0:39
19;9121;146;08.08.2021 1:39
19;8627;147;08.08.2021 2:39
19;8329;148;08.08.2021 3:39
19;8187;149;08.08.2021 4:39
19;7957;150;08.08.2021 5:39
19;8141;151;08.08.2021 6:39
19;8467;152;08.08.2021 7:39
20;9084;153;08.08.2021 8:39
21;9936;154;08.08.2021 9:39
21;10598;155;08.08.2021 10:39
22;10944;156;08.08.2021 11:39
21;11063;157;08.08.2021 12:39
22;11085;158;08.08.2021 13:39
24;11180;159;08.08.2021 14:39
23;11158;160;08.08.2021 15:39
24;11188;161;08.08.2021 16:39
24;11138;162;08.08.2021 17:39
23;11178;163;08.08.2021 18:39
23;11142;164;08.08.2021 19:39
22;11172;165;08.08.2021 20:39
20;11798;166;08.08.2021 21:39
19;11332;167;08.08.2021 22:39
19;10470;168;08.08.2021 23:39
18;9694;1;09.08.2021 0:39
18;9034;2;09.08.2021 1:39
18;8543;3;09.08.2021 2:39
17;8240;4;09.08.2021 3:39
17;8158;5;09.08.2021 4:39
16;7952;6;09.08.2021 5:39
17;8433;7;09.08.2021 6:39
18;9405;8;09.08.2021 7:39
21;10646;9;09.08.2021 8:39
23;11912;10;09.08.2021 9:39
24;12623;11;09.08.2021 10:39
25;12775;12;09.08.2021 11:39
26;12805;13;09.08.2021 12:39
27;12946;14;09.08.2021 13:39
28;13067;15;09.08.2021 14:39
28;13152;16;09.08.2021 15:39
29;13188;17;09.08.2021 16:39
29;12998;18;09.08.2021 17:39
29;12854;19;09.08.2021 18:39
26;12682;20;09.08.2021 19:39
24;12399;21;09.08.2021 20:39
23;12747;22;09.08.2021 21:39
23;12192;23;09.08.2021 22:39
23;11247;24;09.08.2021 23:39
21;10249;25;10.08.2021 0:39
21;9519;26;10.08.2021 1:39
21;8995;27;10.08.2021 2:39
20;8683;28;10.08.2021 3:39
20;8606;29;10.08.2021 4:39
19;8344;30;10.08.2021 5:39
20;8864;31;10.08.2021 6:39
21;9785;32;10.08.2021 7:39
22;10956;33;10.08.2021 8:39
24;12149;34;10.08.2021 9:39
25;12811;35;10.08.2021 10:39
17;13018;36;10.08.2021 11:39
28;12977;37;10.08.2021 12:39
28;12991;38;10.08.2021 13:39
28;13031;39;10.08.2021 14:39
25;12926;40;10.08.2021 15:39
24;12886;41;10.08.2021 16:39
24;12673;42;10.08.2021 17:39
23;12516;43;10.08.2021 18:39
23;12479;44;10.08.2021 19:39
23;12387;45;10.08.2021 20:39
22;12543;46;10.08.2021 21:39
22;11968;47;10.08.2021 22:39
21;10964;48;10.08.2021 23:39
22;10005;49;11.08.2021 0:39
21;9400;50;11.08.2021 1:39
20;8924;51;11.08.2021 2:39
22;8580;52;11.08.2021 3:39
21;8502;53;11.08.2021 4:39
21;8428;54;11.08.2021 5:39
20;8844;55;11.08.2021 6:39
20;9717;56;11.08.2021 7:39
20;10708;57;11.08.2021 8:39
21;11894;58;11.08.2021 9:39
21;12503;59;11.08.2021 10:39
21;12616;60;11.08.2021 11:39
20;12506;61;11.08.2021 12:39
21;12555;62;11.08.2021 13:39
20;12590;63;11.08.2021 14:39
20;12527;64;11.08.2021 15:39
20;12492;65;11.08.2021 16:39
21;12405;66;11.08.2021 17:39
21;12386;67;11.08.2021 18:39
20;12436;68;11.08.2021 19:39
20;12453;69;11.08.2021 20:39
20;12481;70;11.08.2021 21:39
19;11824;71;11.08.2021 22:39
19;10857;72;11.08.2021 23:39
18;9972;73;12.08.2021 0:39
19;9314;74;12.08.2021 1:39
19;8864;75;12.08.2021 2:39
18;8563;76;12.08.2021 3:39
18;8438;77;12.08.2021 4:39
18;8368;78;12.08.2021 5:39
18;8736;79;12.08.2021 6:39
19;9603;80;12.08.2021 7:39
19;10678;81;12.08.2021 8:39
19;11792;82;12.08.2021 9:39
19;12348;83;12.08.2021 10:39
20;12564;84;12.08.2021 11:39
21;12511;85;12.08.2021 12:39
21;12513;86;12.08.2021 13:39
21;12526;87;12.08.2021 14:39
21;12565;88;12.08.2021 15:39
22;12620;89;12.08.2021 16:39
23;12502;90;12.08.2021 17:39
22;12442;91;12.08.2021 18:39
22;12253;92;12.08.2021 19:39
21;12058;93;12.08.2021 20:39
20;12412;94;12.08.2021 21:39
18;11848;95;12.08.2021 22:39
17;10920;96;12.08.2021 23:39
17;10014;97;13.08.2021 0:39
17;9241;98;13.08.2021 1:39
16;8741;99;13.08.2021 2:39
16;8454;100;13.08.2021 3:39
15;8364;101;13.08.2021 4:39
15;8202;102;13.08.2021 5:39
16;8653;103;13.08.2021 6:39
16;9436;104;13.08.2021 7:39
16;10437;105;13.08.2021 8:39
17;11536;106;13.08.2021 9:39
17;12019;107;13.08.2021 10:39
18;12157;108;13.08.2021 11:39
18;12073;109;13.08.2021 12:39
20;12067;110;13.08.2021 13:39
21;12129;111;13.08.2021 14:39
21;12105;112;13.08.2021 15:39
22;12067;113;13.08.2021 16:39
22;11933;114;13.08.2021 17:39
17;11861;115;13.08.2021 18:39
21;11689;116;13.08.2021 19:39
19;11622;117;13.08.2021 20:39
18;12017;118;13.08.2021 21:39
18;11508;119;13.08.2021 22:39
17;10630;120;13.08.2021 23:39
16;9753;121;14.08.2021 0:39
16;9166;122;14.08.2021 1:39
14;8636;123;14.08.2021 2:39
14;8313;124;14.08.2021 3:39
14;8235;125;14.08.2021 4:39
13;7939;126;14.08.2021 5:39
14;8212;127;14.08.2021 6:39
16;8658;128;14.08.2021 7:39
18;9351;129;14.08.2021 8:39
20;10276;130;14.08.2021 9:39
22;11025;131;14.08.2021 10:39
23;11234;132;14.08.2021 11:39
23;11371;133;14.08.2021 12:39
24;11305;134;14.08.2021 13:39
25;11322;135;14.08.2021 14:39
24;11291;136;14.08.2021 15:39
25;11267;137;14.08.2021 16:39
24;11191;138;14.08.2021 17:39
23;11151;139;14.08.2021 18:39
22;11068;140;14.08.2021 19:39
21;11065;141;14.08.2021 20:39
19;11602;142;14.08.2021 21:39
18;11116;143;14.08.2021 22:39
17;10306;144;14.08.2021 23:39
16;9592;145;15.08.2021 0:39
15;8984;146;15.08.2021 1:39
15;8494;147;15.08.2021 2:39
14;8211;148;15.08.2021 3:39
14;8079;149;15.08.2021 4:39
14;7890;150;15.08.2021 5:39
14;8014;151;15.08.2021 6:39
16;8410;152;15.08.2021 7:39
20;9073;153;15.08.2021 8:39
22;9973;154;15.08.2021 9:39
23;10689;155;15.08.2021 10:39
24;11046;156;15.08.2021 11:39
24;11097;157;15.08.2021 12:39
25;11201;158;15.08.2021 13:39
26;11213;159;15.08.2021 14:39
26;11262;160;15.08.2021 15:39
26;11197;161;15.08.2021 16:39
26;11198;162;15.08.2021 17:39
26;11270;163;15.08.2021 18:39
25;11258;164;15.08.2021 19:39
24;11356;165;15.08.2021 20:39
23;11856;166;15.08.2021 21:39
22;11379;167;15.08.2021 22:39
20;10459;168;15.08.2021 23:39
23;9659;1;16.08.2021 0:39
22;8978;2;16.08.2021 1:39
21;8502;3;16.08.2021 2:39
19;8249;4;16.08.2021 3:39
19;8135;5;16.08.2021 4:39
18;8029;6;16.08.2021 5:39
17;8474;7;16.08.2021 6:39
18;9432;8;16.08.2021 7:39
21;10618;9;16.08.2021 8:39
22;11842;10;16.08.2021 9:39
24;12518;11;16.08.2021 10:39
26;12741;12;16.08.2021 11:39
26;12724;13;16.08.2021 12:39
27;12818;14;16.08.2021 13:39
28;12956;15;16.08.2021 14:39
28;12960;16;16.08.2021 15:39
28;12887;17;16.08.2021 16:39
27;12786;18;16.08.2021 17:39
27;12629;19;16.08.2021 18:39
25;12428;20;16.08.2021 19:39
23;12446;21;16.08.2021 20:39
21;12687;22;16.08.2021 21:39
20;11956;23;16.08.2021 22:39
19;10958;24;16.08.2021 23:39
18;9982;25;17.08.2021 0:39
19;9215;26;17.08.2021 1:39
19;8772;27;17.08.2021 2:39
17;8487;28;17.08.2021 3:39
17;8472;29;17.08.2021 4:39
16;8333;30;17.08.2021 5:39
20;8752;31;17.08.2021 6:39
21;9700;32;17.08.2021 7:39
22;10782;33;17.08.2021 8:39
21;11856;34;17.08.2021 9:39
23;12563;35;17.08.2021 10:39
26;12880;36;17.08.2021 11:39
28;12932;37;17.08.2021 12:39
29;13137;38;17.08.2021 13:39
30;13178;39;17.08.2021 14:39
30;13311;40;17.08.2021 15:39
30;13281;41;17.08.2021 16:39
29;13197;42;17.08.2021 17:39
29;12987;43;17.08.2021 18:39
28;12698;44;17.08.2021 19:39
25;12633;45;17.08.2021 20:39
23;12853;46;17.08.2021 21:39
22;12223;47;17.08.2021 22:39
21;11179;48;17.08.2021 23:39
21;10121;49;18.08.2021 0:39
21;9399;50;18.08.2021 1:39
20;8919;51;18.08.2021 2:39
20;8633;52;18.08.2021 3:39
19;8520;53;18.08.2021 4:39
19;8390;54;18.08.2021 5:39
19;8777;55;18.08.2021 6:39
21;9771;56;18.08.2021 7:39
24;10930;57;18.08.2021 8:39
26;12288;58;18.08.2021 9:39
28;13008;59;18.08.2021 10:39
29;13247;60;18.08.2021 11:39
30;13281;61;18.08.2021 12:39
29;13307;62;18.08.2021 13:39
30;13477;63;18.08.2021 14:39
31;13487;64;18.08.2021 15:39
31;13481;65;18.08.2021 16:39
29;13205;66;18.08.2021 17:39
19;12867;67;18.08.2021 18:39
19;12582;68;18.08.2021 19:39
20;12466;69;18.08.2021 20:39
19;12538;70;18.08.2021 21:39
19;11930;71;18.08.2021 22:39
19;10928;72;18.08.2021 23:39
19;9983;73;19.08.2021 0:39
18;9318;74;19.08.2021 1:39
19;8862;75;19.08.2021 2:39
19;8599;76;19.08.2021 3:39
19;8527;77;19.08.2021 4:39
19;8495;78;19.08.2021 5:39
19;8873;79;19.08.2021 6:39
19;9716;80;19.08.2021 7:39
20;10823;81;19.08.2021 8:39
22;12014;82;19.08.2021 9:39
23;12634;83;19.08.2021 10:39
22;12777;84;19.08.2021 11:39
22;12660;85;19.08.2021 12:39
25;12748;86;19.08.2021 13:39
23;12775;87;19.08.2021 14:39
24;12776;88;19.08.2021 15:39
23;12773;89;19.08.2021 16:39
23;12583;90;19.08.2021 17:39
22;12452;91;19.08.2021 18:39
21;12288;92;19.08.2021 19:39
20;12280;93;19.08.2021 20:39
19;12500;94;19.08.2021 21:39
20;11806;95;19.08.2021 22:39
20;10757;96;19.08.2021 23:39
18;9867;97;20.08.2021 0:39
19;9174;98;20.08.2021 1:39
16;8673;99;20.08.2021 2:39
17;8390;100;20.08.2021 3:39
15;8316;101;20.08.2021 4:39
15;8303;102;20.08.2021 5:39
16;8590;103;20.08.2021 6:39
16;9603;104;20.08.2021 7:39
18;10618;105;20.08.2021 8:39
20;11836;106;20.08.2021 9:39
21;12448;107;20.08.2021 10:39
22;12606;108;20.08.2021 11:39
22;12485;109;20.08.2021 12:39
24;12526;110;20.08.2021 13:39
24;12659;111;20.08.2021 14:39
24;12660;112;20.08.2021 15:39
25;12662;113;20.08.2021 16:39
25;12461;114;20.08.2021 17:39
24;12266;115;20.08.2021 18:39
24;12112;116;20.08.2021 19:39
21;12112;117;20.08.2021 20:39
21;12308;118;20.08.2021 21:39
20;11705;119;20.08.2021 22:39
20;10795;120;20.08.2021 23:39
21;9974;121;21.08.2021 0:39
19;9301;122;21.08.2021 1:39
18;8795;123;21.08.2021 2:39
19;8490;124;21.08.2021 3:39
18;8355;125;21.08.2021 4:39
17;8262;126;21.08.2021 5:39
18;8383;127;21.08.2021 6:39
18;8762;128;21.08.2021 7:39
18;9482;129;21.08.2021 8:39
19;10434;130;21.08.2021 9:39
20;11011;131;21.08.2021 10:39
21;11322;132;21.08.2021 11:39
21;11374;133;21.08.2021 12:39
21;11329;134;21.08.2021 13:39
21;11367;135;21.08.2021 14:39
20;11280;136;21.08.2021 15:39
20;11260;137;21.08.2021 16:39
19;11222;138;21.08.2021 17:39
19;11245;139;21.08.2021 18:39
18;11172;140;21.08.2021 19:39
18;11394;141;21.08.2021 20:39
18;11628;142;21.08.2021 21:39
17;11110;143;21.08.2021 22:39
16;10390;144;21.08.2021 23:39
18;9561;145;22.08.2021 0:39
17;9001;146;22.08.2021 1:39
17;8575;147;22.08.2021 2:39
16;8269;148;22.08.2021 3:39
15;8165;149;22.08.2021 4:39
14;8023;150;22.08.2021 5:39
14;8094;151;22.08.2021 6:39
15;8466;152;22.08.2021 7:39
16;9061;153;22.08.2021 8:39
16;9938;154;22.08.2021 9:39
16;10553;155;22.08.2021 10:39
16;10829;156;22.08.2021 11:39
16;10867;157;22.08.2021 12:39
18;10919;158;22.08.2021 13:39
20;10983;159;22.08.2021 14:39
20;10957;160;22.08.2021 15:39
20;10957;161;22.08.2021 16:39
20;10935;162;22.08.2021 17:39
20;10991;163;22.08.2021 18:39
18;10986;164;22.08.2021 19:39
16;11299;165;22.08.2021 20:39
15;11625;166;22.08.2021 21:39
15;11151;167;22.08.2021 22:39
14;10229;168;22.08.2021 23:39
13;9466;1;23.08.2021 0:39
13;8813;2;23.08.2021 1:39
13;8369;3;23.08.2021 2:39
12;8108;4;23.08.2021 3:39
12;8034;5;23.08.2021 4:39
12;8075;6;23.08.2021 5:39
11;8403;7;23.08.2021 6:39
13;9312;8;23.08.2021 7:39
16;10339;9;23.08.2021 8:39
18;11485;10;23.08.2021 9:39
19;12046;11;23.08.2021 10:39
19;12167;12;23.08.2021 11:39
18;12095;13;23.08.2021 12:39
20;12103;14;23.08.2021 13:39
20;12133;15;23.08.2021 14:39
20;12171;16;23.08.2021 15:39
21;12094;17;23.08.2021 16:39
21;11923;18;23.08.2021 17:39
20;11866;19;23.08.2021 18:39
19;11828;20;23.08.2021 19:39
17;12138;21;23.08.2021 20:39
16;12242;22;23.08.2021 21:39
16;11528;23;23.08.2021 22:39
14;10549;24;23.08.2021 23:39
13;9603;25;24.08.2021 0:39
13;8988;26;24.08.2021 1:39
20;8522;27;24.08.2021 2:39
11;8241;28;24.08.2021 3:39
11;8182;29;24.08.2021 4:39
11;8190;30;24.08.2021 5:39
11;8554;31;24.08.2021 6:39
13;9432;32;24.08.2021 7:39
15;10435;33;24.08.2021 8:39
17;11537;34;24.08.2021 9:39
19;12008;35;24.08.2021 10:39
18;12124;36;24.08.2021 11:39
18;11988;37;24.08.2021 12:39
18;12039;38;24.08.2021 13:39
19;12078;39;24.08.2021 14:39
19;11989;40;24.08.2021 15:39
19;11978;41;24.08.2021 16:39
18;11921;42;24.08.2021 17:39
17;11894;43;24.08.2021 18:39
17;11894;44;24.08.2021 19:39
16;12322;45;24.08.2021 20:39
14;12233;46;24.08.2021 21:39
13;11556;47;24.08.2021 22:39
13;10642;48;24.08.2021 23:39
12;9606;49;25.08.2021 0:39
12;9020;50;25.08.2021 1:39
10;8576;51;25.08.2021 2:39
10;8287;52;25.08.2021 3:39
10;8265;53;25.08.2021 4:39
9;8256;54;25.08.2021 5:39
8;8609;55;25.08.2021 6:39
10;9513;56;25.08.2021 7:39
12;10440;57;25.08.2021 8:39
14;11520;58;25.08.2021 9:39
15;11984;59;25.08.2021 10:39
16;12073;60;25.08.2021 11:39
17;11887;61;25.08.2021 12:39
18;11963;62;25.08.2021 13:39
19;12005;63;25.08.2021 14:39
19;12021;64;25.08.2021 15:39
20;12020;65;25.08.2021 16:39
19;11885;66;25.08.2021 17:39
18;11889;67;25.08.2021 18:39
18;11948;68;25.08.2021 19:39
18;12415;69;25.08.2021 20:39
17;12265;70;25.08.2021 21:39
15;11577;71;25.08.2021 22:39
15;10573;72;25.08.2021 23:39
15;9629;73;26.08.2021 0:39
13;9017;74;26.08.2021 1:39
13;8624;75;26.08.2021 2:39
14;8320;76;26.08.2021 3:39
13;8280;77;26.08.2021 4:39
13;8285;78;26.08.2021 5:39
13;8606;79;26.08.2021 6:39
14;9492;80;26.08.2021 7:39
14;10485;81;26.08.2021 8:39
15;11540;82;26.08.2021 9:39
16;12018;83;26.08.2021 10:39
18;12140;84;26.08.2021 11:39
14;12148;85;26.08.2021 12:39
19;12201;86;26.08.2021 13:39
19;12231;87;26.08.2021 14:39
19;12264;88;26.08.2021 15:39
19;12315;89;26.08.2021 16:39
18;12281;90;26.08.2021 17:39
18;12234;91;26.08.2021 18:39
18;12254;92;26.08.2021 19:39
18;12606;93;26.08.2021 20:39
18;12334;94;26.08.2021 21:39
18;11632;95;26.08.2021 22:39
17;10673;96;26.08.2021 23:39
17;9711;97;27.08.2021 0:39
16;9135;98;27.08.2021 1:39
16;8665;99;27.08.2021 2:39
16;8412;100;27.08.2021 3:39
15;8320;101;27.08.2021 4:39
15;8380;102;27.08.2021 5:39
15;8737;103;27.08.2021 6:39
15;9571;104;27.08.2021 7:39
16;10577;105;27.08.2021 8:39
17;11674;106;27.08.2021 9:39
17;12178;107;27.08.2021 10:39
19;12311;108;27.08.2021 11:39
21;12237;109;27.08.2021 12:39
22;12220;110;27.08.2021 13:39
23;12228;111;27.08.2021 14:39
22;12234;112;27.08.2021 15:39
23;12180;113;27.08.2021 16:39
22;12058;114;27.08.2021 17:39
20;11929;115;27.08.2021 18:39
18;11984;116;27.08.2021 19:39
18;12348;117;27.08.2021 20:39
17;12138;118;27.08.2021 21:39
17;11524;119;27.08.2021 22:39
16;10679;120;27.08.2021 23:39
16;9790;121;28.08.2021 0:39
16;9162;122;28.08.2021 1:39
16;8671;123;28.08.2021 2:39
14;8377;124;28.08.2021 3:39
14;8250;125;28.08.2021 4:39
14;8307;126;28.08.2021 5:39
13;8313;127;28.08.2021 6:39
14;8696;128;28.08.2021 7:39
15;9473;129;28.08.2021 8:39
16;10336;130;28.08.2021 9:39
17;10861;131;28.08.2021 10:39
19;11149;132;28.08.2021 11:39
20;11224;133;28.08.2021 12:39
20;11165;134;28.08.2021 13:39
20;11225;135;28.08.2021 14:39
21;11164;136;28.08.2021 15:39
21;11144;137;28.08.2021 16:39
21;11091;138;28.08.2021 17:39
20;11100;139;28.08.2021 18:39
19;11098;140;28.08.2021 19:39
18;11712;141;28.08.2021 20:39
18;11708;142;28.08.2021 21:39
17;11130;143;28.08.2021 22:39
16;10383;144;28.08.2021 23:39
16;9635;145;29.08.2021 0:39
16;8971;146;29.08.2021 1:39
16;8499;147;29.08.2021 2:39
15;8202;148;29.08.2021 3:39
15;8090;149;29.08.2021 4:39
15;8157;150;29.08.2021 5:39
14;8182;151;29.08.2021 6:39
14;8468;152;29.08.2021 7:39
15;9095;153;29.08.2021 8:39
16;9951;154;29.08.2021 9:39
18;10625;155;29.08.2021 10:39
19;10918;156;29.08.2021 11:39
21;10988;157;29.08.2021 12:39
22;11052;158;29.08.2021 13:39
23;11055;159;29.08.2021 14:39
21;11084;160;29.08.2021 15:39
23;11120;161;29.08.2021 16:39
23;11066;162;29.08.2021 17:39
23;11232;163;29.08.2021 18:39
22;11243;164;29.08.2021 19:39
20;11872;165;29.08.2021 20:39
19;11819;166;29.08.2021 21:39
19;11195;167;29.08.2021 22:39
19;10366;168;29.08.2021 23:39
17;9522;1;30.08.2021 0:39
17;8875;2;30.08.2021 1:39
16;8427;3;30.08.2021 2:39
17;8175;4;30.08.2021 3:39
15;8138;5;30.08.2021 4:39
14;8270;6;30.08.2021 5:39
16;8531;7;30.08.2021 6:39
17;9504;8;30.08.2021 7:39
16;10636;9;30.08.2021 8:39
17;11744;10;30.08.2021 9:39
17;12301;11;30.08.2021 10:39
18;12418;12;30.08.2021 11:39
20;12373;13;30.08.2021 12:39
21;12454;14;30.08.2021 13:39
22;12523;15;30.08.2021 14:39
23;12546;16;30.08.2021 15:39
24;12584;17;30.08.2021 16:39
23;12445;18;30.08.2021 17:39
22;12430;19;30.08.2021 18:39
21;12402;20;30.08.2021 19:39
